subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
ENGN,0310,S01,2019-Fall,15387,"Mechanics of Solids and Structures","Mechanical behavior of materials and analysis of stress and deformation in engineering structures and continuous media. Topics include concepts of stress and strain; the elastic, plastic, and time-dependent response of materials; principles of structural analysis and application to simple bar structures, beam theory, instability and buckling, torsion of shafts; general three-dimensional states of stress; Mohr's circle; stress concentrations. Lectures, recitations, and laboratory. Prerequisite: ENGN 0030.",syllabi/5rMN4eohAHUVTGfTyflL7KFbfVfKKAsVMBFpyYSG.pdf,Syllabus_ENGN0310.pdf,1
ENGN,0310,C01,2019-Fall,15388,"Mechanics of Solids and Structures","Mechanical behavior of materials and analysis of stress and deformation in engineering structures and continuous media. Topics include concepts of stress and strain; the elastic, plastic, and time-dependent response of materials; principles of structural analysis and application to simple bar structures, beam theory, instability and buckling, torsion of shafts; general three-dimensional states of stress; Mohr's circle; stress concentrations. Lectures, recitations, and laboratory. Prerequisite: ENGN 0030.",syllabi/5rMN4eohAHUVTGfTyflL7KFbfVfKKAsVMBFpyYSG.pdf,Syllabus_ENGN0310.pdf,1
ENGN,0310,C02,2019-Fall,15389,"Mechanics of Solids and Structures","Mechanical behavior of materials and analysis of stress and deformation in engineering structures and continuous media. Topics include concepts of stress and strain; the elastic, plastic, and time-dependent response of materials; principles of structural analysis and application to simple bar structures, beam theory, instability and buckling, torsion of shafts; general three-dimensional states of stress; Mohr's circle; stress concentrations. Lectures, recitations, and laboratory. Prerequisite: ENGN 0030.",syllabi/5rMN4eohAHUVTGfTyflL7KFbfVfKKAsVMBFpyYSG.pdf,Syllabus_ENGN0310.pdf,1
ENGN,0090,S01,2019-Fall,15390,"Management of Industrial and Nonprofit Organizations","Exposes students to the concepts and techniques of management. Topics include marketing, strategy, finance, operations, organizational structure, and human relations. Guest lecturers describe aspects of actual organizations. Lectures and discussions.",syllabi/uGS59tJBfaAKyEl4oQWKBq6L8hrraZeNuL0dWz7d.docx,"ENGN 0090 Syllabus Chaltas Fall 2019 DRAFT.docx",1
ENGN,0090,S02,2019-Fall,15391,"Management of Industrial and Nonprofit Organizations","Exposes students to the concepts and techniques of management. Topics include marketing, strategy, finance, operations, organizational structure, and human relations. Guest lecturers describe aspects of actual organizations. Lectures and discussions.",syllabi/uGS59tJBfaAKyEl4oQWKBq6L8hrraZeNuL0dWz7d.docx,"ENGN 0090 Syllabus Chaltas Fall 2019 DRAFT.docx",1
ENGN,0130,S01,2019-Fall,15392,"The Engineer's Burden: Why Changing the World is Difficult","We will examine the assertion that most of the changes that have improved people's lives are essentially technological and then we will look at the difficulties in creating sustainable and beneficial change. Topics of interest include unintended consequences, failure to consider local culture, and engineering ethics.  Many, but not all, of the examples will have a third world context.  The engineering focus will be on infrastructure--housing, water and sanitation, transportation, and also mobile devices as used in health care and banking.",syllabi/snLaLngwciHR97sR5JmitT9RV0IgCqAn6nexL5GH.docx,"Syllabus THE ENGINEER’S BURDEN2019.docx",1
ENGN,0260,S01,2019-Fall,15393,"Mechanical Technology","A basic machine shop course that, with the help of an instructor, teaches students how to fabricate a few simple objects using hand tools and some basic machines. This course is designed to introduce the student to the machining process and environment. Audit only.",syllabi/zL3hqFoIAnOJQpoX8D76091kACX0s5JDgBvccFUN.pdf,"Mechanical Technology ENGN 0260.pdf",1
ENGN,0260,S02,2019-Fall,15394,"Mechanical Technology","A basic machine shop course that, with the help of an instructor, teaches students how to fabricate a few simple objects using hand tools and some basic machines. This course is designed to introduce the student to the machining process and environment. Audit only.",syllabi/zL3hqFoIAnOJQpoX8D76091kACX0s5JDgBvccFUN.pdf,"Mechanical Technology ENGN 0260.pdf",1
ENGN,0260,S03,2019-Fall,15395,"Mechanical Technology","A basic machine shop course that, with the help of an instructor, teaches students how to fabricate a few simple objects using hand tools and some basic machines. This course is designed to introduce the student to the machining process and environment. Audit only.",syllabi/zL3hqFoIAnOJQpoX8D76091kACX0s5JDgBvccFUN.pdf,"Mechanical Technology ENGN 0260.pdf",1
ENGN,0260,S04,2019-Fall,15396,"Mechanical Technology","A basic machine shop course that, with the help of an instructor, teaches students how to fabricate a few simple objects using hand tools and some basic machines. This course is designed to introduce the student to the machining process and environment. Audit only.",syllabi/zL3hqFoIAnOJQpoX8D76091kACX0s5JDgBvccFUN.pdf,"Mechanical Technology ENGN 0260.pdf",1
ENGN,0410,S01,2019-Fall,15397,"Materials Science","Relationship between the structure of matter and its engineering properties. Topics: primary and secondary bonding; crystal structure; atomic transport in solids; defects in crystals; mechanical behavior of materials; phase diagrams and their utilization; heat treatment of metals and alloys; electrical and optical properties of materials; strengthening mechanisms in solids and relationships between microstructure and properties. Lectures, recitations, laboratory.",syllabi/0cGdCuR492lDmboBAeI9J8NvxN6bzS51qawv6Xs0.pdf,"2019 ENGN0410 Syllabus .pdf",1
ENGN,0410,C01,2019-Fall,15398,"Materials Science","Relationship between the structure of matter and its engineering properties. Topics: primary and secondary bonding; crystal structure; atomic transport in solids; defects in crystals; mechanical behavior of materials; phase diagrams and their utilization; heat treatment of metals and alloys; electrical and optical properties of materials; strengthening mechanisms in solids and relationships between microstructure and properties. Lectures, recitations, laboratory.",syllabi/0cGdCuR492lDmboBAeI9J8NvxN6bzS51qawv6Xs0.pdf,"2019 ENGN0410 Syllabus .pdf",1
ENGN,0410,C02,2019-Fall,15399,"Materials Science","Relationship between the structure of matter and its engineering properties. Topics: primary and secondary bonding; crystal structure; atomic transport in solids; defects in crystals; mechanical behavior of materials; phase diagrams and their utilization; heat treatment of metals and alloys; electrical and optical properties of materials; strengthening mechanisms in solids and relationships between microstructure and properties. Lectures, recitations, laboratory.",syllabi/0cGdCuR492lDmboBAeI9J8NvxN6bzS51qawv6Xs0.pdf,"2019 ENGN0410 Syllabus .pdf",1
ENGN,0490,S01,2019-Fall,15400,"Fundamentals of Environmental Engineering","This course presents a broad introduction to environmental engineering, and will help students to explore environmental engineering as an academic major and as career option. The course covers topics in environmental engineering: chemistry fundamentals, mass balance, air pollution, water pollution, sustainable solid waste management and global atmospheric change. The course is essential for the environmental engineering students who are planning to take more advanced courses in environmental engineering. This course is also for the students in other engineering disciplines and sciences, who are interested in environmental constraints on technology development and practice, which have become increasingly important in many fields.",syllabi/VJ6L2IAn0XKqixSOJADIvczv46GSnRJuVFYgcSqX.pdf,ENGN_0490_Syllabus_2019v1.pdf,1
ENGN,0510,S01,2019-Fall,15401,"Electricity and Magnetism","Fundamental laws of electricity and magnetism and their role in engineering applications. Concepts of charge, current, potential, electric field, magnetic field. Resistance, capacitance, and inductance. Electric and magnetic properties of materials. Electromagnetic wave propagation. Lectures, recitation, and laboratory. Prerequisites: ENGN 0030 or PHYS 0070; ENGN 0040 or PHYS 0160 (previously 0080); MATH 0180 or 0200; and APMA 0330 or 0350 (may be taken concurrently).",syllabi/zvKlEOlB2lG4X20ZIxvy9gczheBwKis0pUN0uDRa.pdf,"ENGN0510 Syllabus 2019_v1.pdf",1
ENGN,0510,C01,2019-Fall,15402,"Electricity and Magnetism","Fundamental laws of electricity and magnetism and their role in engineering applications. Concepts of charge, current, potential, electric field, magnetic field. Resistance, capacitance, and inductance. Electric and magnetic properties of materials. Electromagnetic wave propagation. Lectures, recitation, and laboratory. Prerequisites: ENGN 0030 or PHYS 0070; ENGN 0040 or PHYS 0160 (previously 0080); MATH 0180 or 0200; and APMA 0330 or 0350 (may be taken concurrently).",syllabi/zvKlEOlB2lG4X20ZIxvy9gczheBwKis0pUN0uDRa.pdf,"ENGN0510 Syllabus 2019_v1.pdf",1
ENGN,0510,C02,2019-Fall,15403,"Electricity and Magnetism","Fundamental laws of electricity and magnetism and their role in engineering applications. Concepts of charge, current, potential, electric field, magnetic field. Resistance, capacitance, and inductance. Electric and magnetic properties of materials. Electromagnetic wave propagation. Lectures, recitation, and laboratory. Prerequisites: ENGN 0030 or PHYS 0070; ENGN 0040 or PHYS 0160 (previously 0080); MATH 0180 or 0200; and APMA 0330 or 0350 (may be taken concurrently).",syllabi/zvKlEOlB2lG4X20ZIxvy9gczheBwKis0pUN0uDRa.pdf,"ENGN0510 Syllabus 2019_v1.pdf",1
ENGN,0510,C03,2019-Fall,15404,"Electricity and Magnetism","Fundamental laws of electricity and magnetism and their role in engineering applications. Concepts of charge, current, potential, electric field, magnetic field. Resistance, capacitance, and inductance. Electric and magnetic properties of materials. Electromagnetic wave propagation. Lectures, recitation, and laboratory. Prerequisites: ENGN 0030 or PHYS 0070; ENGN 0040 or PHYS 0160 (previously 0080); MATH 0180 or 0200; and APMA 0330 or 0350 (may be taken concurrently).",syllabi/zvKlEOlB2lG4X20ZIxvy9gczheBwKis0pUN0uDRa.pdf,"ENGN0510 Syllabus 2019_v1.pdf",1
ENGN,0510,C04,2019-Fall,15405,"Electricity and Magnetism","Fundamental laws of electricity and magnetism and their role in engineering applications. Concepts of charge, current, potential, electric field, magnetic field. Resistance, capacitance, and inductance. Electric and magnetic properties of materials. Electromagnetic wave propagation. Lectures, recitation, and laboratory. Prerequisites: ENGN 0030 or PHYS 0070; ENGN 0040 or PHYS 0160 (previously 0080); MATH 0180 or 0200; and APMA 0330 or 0350 (may be taken concurrently).",syllabi/zvKlEOlB2lG4X20ZIxvy9gczheBwKis0pUN0uDRa.pdf,"ENGN0510 Syllabus 2019_v1.pdf",1
ENGN,0810,S01,2019-Fall,15406,"Fluid Mechanics","Properties of fluids, dimensional analysis. Fluid statics, forces on submerged surfaces, kinematics. Conservation equations. Frictionless incompressible flows, Euler's equations, Bernoulli's equation: thrust, lift, and drag. Vorticity and circulation. Navier-Stokes equation, applications. Laminar and turbulent boundary layers, flow separation. Steady one-dimensional compressible flow. Sound, velocity, flow with area change, normal shocks. Lectures, laboratory. Prerequisites: MATH 0180 or 0200, ENGN 0040 or PHYS 0050 or PHYS 0070, APMA 0330 or APMA 0350 (can be concurrent).",syllabi/H4feumOY2lSULGshOfEKMRe6uY0i3XGqlQpcT2TR.pdf,overview2019.pdf,1
ENGN,0810,C01,2019-Fall,15407,"Fluid Mechanics","Properties of fluids, dimensional analysis. Fluid statics, forces on submerged surfaces, kinematics. Conservation equations. Frictionless incompressible flows, Euler's equations, Bernoulli's equation: thrust, lift, and drag. Vorticity and circulation. Navier-Stokes equation, applications. Laminar and turbulent boundary layers, flow separation. Steady one-dimensional compressible flow. Sound, velocity, flow with area change, normal shocks. Lectures, laboratory. Prerequisites: MATH 0180 or 0200, ENGN 0040 or PHYS 0050 or PHYS 0070, APMA 0330 or APMA 0350 (can be concurrent).",syllabi/H4feumOY2lSULGshOfEKMRe6uY0i3XGqlQpcT2TR.pdf,overview2019.pdf,1
ENGN,0810,C02,2019-Fall,15408,"Fluid Mechanics","Properties of fluids, dimensional analysis. Fluid statics, forces on submerged surfaces, kinematics. Conservation equations. Frictionless incompressible flows, Euler's equations, Bernoulli's equation: thrust, lift, and drag. Vorticity and circulation. Navier-Stokes equation, applications. Laminar and turbulent boundary layers, flow separation. Steady one-dimensional compressible flow. Sound, velocity, flow with area change, normal shocks. Lectures, laboratory. Prerequisites: MATH 0180 or 0200, ENGN 0040 or PHYS 0050 or PHYS 0070, APMA 0330 or APMA 0350 (can be concurrent).",syllabi/H4feumOY2lSULGshOfEKMRe6uY0i3XGqlQpcT2TR.pdf,overview2019.pdf,1
ENGN,0810,C03,2019-Fall,15409,"Fluid Mechanics","Properties of fluids, dimensional analysis. Fluid statics, forces on submerged surfaces, kinematics. Conservation equations. Frictionless incompressible flows, Euler's equations, Bernoulli's equation: thrust, lift, and drag. Vorticity and circulation. Navier-Stokes equation, applications. Laminar and turbulent boundary layers, flow separation. Steady one-dimensional compressible flow. Sound, velocity, flow with area change, normal shocks. Lectures, laboratory. Prerequisites: MATH 0180 or 0200, ENGN 0040 or PHYS 0050 or PHYS 0070, APMA 0330 or APMA 0350 (can be concurrent).",syllabi/H4feumOY2lSULGshOfEKMRe6uY0i3XGqlQpcT2TR.pdf,overview2019.pdf,1
ENGN,0930L,S01,2019-Fall,15410,"Biomedical Engineering Design and Innovation","This course is an incubator for innovative ideas in biomedical design. Students across all disciplines are invited to collaborate with biomedical engineers to enhance the development of design solutions that address clinical and public health concerns. Students will form teams with their peers and a clinical advisor, identify and define a design project to meet a clinical need, and engage in the design process throughout the semester. Engineering concentrators should register for ENGN1930L.",syllabi/LWSSuQ14Hzg6NlQkc4grdita1IQriEtRt3KkRtbP.docx,"ENGN0930L-1930L 2019 syllabus Aug28.docx",1
ENGN,1010,S01,2019-Fall,15412,"The Entrepreneurial Process: Innovation in Practice","Entrepreneurship is innovation in practice: transforming ideas into opportunities, and, through a deliberate process, opportunities into commercial realities. These entrepreneurial activities can take place in two contexts: the creation of new organizations; and within existing organizations. This course will present an entrepreneurial framework for these entrepreneurial processes, supported by case studies that illustrate essential elements. Successful entrepreneurs and expert practitioners will be introduced who will highlight practical approaches to entrepreneurial success. Enrollment limited to 35.",syllabi/LtXxvR5LJR6NG4k3sjGsGTBtT7k9kPwwD4HZwRPO.pdf,"The Entrepreneurial Process Warshay Brown Fall 2019 20190817.pdf",1
ENGN,1010,S03,2019-Fall,15414,"The Entrepreneurial Process: Innovation in Practice","Entrepreneurship is innovation in practice: transforming ideas into opportunities, and, through a deliberate process, opportunities into commercial realities. These entrepreneurial activities can take place in two contexts: the creation of new organizations; and within existing organizations. This course will present an entrepreneurial framework for these entrepreneurial processes, supported by case studies that illustrate essential elements. Successful entrepreneurs and expert practitioners will be introduced who will highlight practical approaches to entrepreneurial success. Enrollment limited to 35.",syllabi/D349Fxu2SyhgHwaxwMNO2xKgyHsPMzTsjBTYzKsT.pdf,"ENGN-1010-S03 Fall 2019 Syllabus v02.pdf",1
ENGN,1230,S01,2019-Fall,15436,"Instrumentation Design","Sensors for pressure, temperature, blood flow, muscle and neural activity. Amplifiers, filters, and A/D-D/A converters. The use of computers in monitoring and controlling physiological processes. Feedback controllers for temperature, flow rate, and experimental stimuli. Intended as a design course primarily for biomedical engineers. Lab times to be arranged.",syllabi/X0wzVhE5mDgOHF7OZw6LPtfQ8Lkv4woMPQN0BaHG.docx,"ENGN1230 Syllabus.docx",1
ENGN,1410,S01,2019-Fall,15438,"Physical Chemistry of Solids","Application of physical chemistry and solid state chemistry to the structure and properties of engineering solids as used in solid state devices, ceramics, and metallurgy. Equilibrium and free energy of heterogeneous systems, thermodynamics of solutions, chemical kinetics, diffusion, catalysis and corrosion, solid state transformations. Case studies taken from industrial practice. Prerequisites: ENGN 0410, 0720.",syllabi/n5XPDnyE5COoFdmLE9EMapx7CSVFzdgQAtit2Uok.pdf,syllabus1410.pdf,1
ENGN,1510,S01,2019-Fall,15442,"Nanoengineering and Nanomedicine","Students in this course will develop a fundamental understanding of nanoengineering and its applications in medicine. We will discuss nanomaterials synthesis, fabrication, and characterization. Medical applications of these materials will include drug delivery, imaging and diagnostics, and tissue engineering approaches. Nanotoxicology will also be discussed. Research methods in nanoengineering and nanomedicine will be emphasized (i.e., critical analysis of scientific literature, effective oral and written communication). Students will also have the opportunity to gain an introduction to several nanoengineering research tools available on campus. This course is for engineering and science graduate students and advanced upper-level engineering undergraduates.",syllabi/m8jd3EUaifjaBLgG95aX8hdy9Ey0hhidyBg6gHGj.pdf,"ENGN 1510 Syllabus Fall 2019.pdf",1
ENGN,1570,S01,2019-Fall,15443,"Linear System Analysis","Analysis of discrete and continuous electrical signals and systems in both time and frequency domains. Modulation, sampling, spectral analysis, analog and digital filtering. Fourier, Laplace and z-transforms, the state-space approach, stability of linear systems. Prerequisite: ENGN 0520.",syllabi/RPVw914QAkIfLAnE4UcGS8Uub8bYGOImedQFLTvf.docx,Syllabus-2019.docx,1
ENGN,1590,S01,2019-Fall,15444,"Introduction to Semiconductors and Semiconductor Electronics","An introduction to the physics of fundamental electronic processes that underlie the operation of semiconductor devices on a microscopic scale.  Basic electronic properties of semiconductors and effects at interfaces heterogeneous media, such as pn junctions and hetero-structure barriers and quantum wells.  These junctions, barriers and wells are used as building blocks for devices, focusing on bipolar and field-effect transistors.  Modern trends in micro- and opto-electronic devices are discussed.  A brief fabrication lab will introduce pn junction fabrication technology. Prerequisites: ENGN 0410 and 0510.",syllabi/8lAr6N0p2dc7BuF296En38e7JcwueTO0XvUzuUnC.pdf,"2019ENGN1590 syllabus.pdf",1
ENGN,1630,S01,2019-Fall,15447,"Digital Electronics Systems Design","Fundamentals of digital logic design including:  Boolean algebra, gates, truth tables, logic families, flip-flops, finite state machines, memory, and timing. More advanced topics include A-D conversion, binary arithmetic, CPU organization, programmable logic (CPLDs and FPGAs), and VHDL. Extensive laboratory requirement. Not open to first year students; permission required for sophomores.",syllabi/3YCKxwGRdW0Jz5SWLhW7ii0rgO8yXI4GjsjJfK6I.pdf,syllabus.pdf,1
ENGN,1690,S01,2019-Fall,15449,"Photonics Devices and Sensors","Science and engineering principles of photonics and optoelectronic devices that provide foundation to a broad range of technologies from lasers to detectors, from cameras to computer displays, from solar cells to molecular sensing, from internet to quantum cryptography, and to new lighting sources for illuminations in the city and in biomedical treatments. Topical content: Light as waves in media, on surfaces, and through micro and nanostructures; interference and waveguiding; light generation by spontaneous emission, stimulated emissions, photodetection, infrared and night visions, LED, lasers, optical amplifiers and modulators, etc. Prerequisite: ENGN 0510 or equivalent.",syllabi/VNHNjZj8w0AF10l9cH5YouzoXcTFkSdnOSfsIWJu.pdf,"ENGN 1690 Syllabus 2019.pdf",1
ENGN,1750,S01,2019-Fall,15451,"Advanced Mechanics of Solids","Continuum mechanics of solids and its application to the mechanical response of machine and structural elements. Tensor descriptions of deformation and internal forces in solids; field equations. Elastic and elastic-plastic material models; failure criteria. Analytical techniques and energy methods for elastic solids; implementing the finite element method for elastic solids. Beam and plate theory. Stress waves and vibrations in solids. Use of commercial finite element software. Prerequisite: ENGN 0310, APMA 0330.
",https://www.brown.edu/Departments/Engineering/Courses/En1750/Notes/notes.html,NULL,0
ENGN,1930L,S01,2019-Fall,15452,"Biomedical Engineering Design and Innovation","This course is the culmination “capstone” of the biomedical engineering educational experience. The primary objective of this course is to recall and enhance design principles introduced through the engineering core curriculum and to apply this systematic set of engineering design skills to biomedical engineering projects. Students will form teams with their peers and a clinical advisor, identify and define a design project to meet a clinical need, and engage in the design process through the course of the semester. For seniors only. Non-engineering concentrators should register for ENGN 0930L.",syllabi/9Cf5cpK9omA3A97XYwqnsKldWaXrM7x9KdBvblQI.docx,"ENGN0930L-1930L 2019 syllabus Aug28.docx",1
ENGN,1930M,S01,2019-Fall,15453,"Industrial Design","Brown engineering and RISD industrial design faculty lead product development teams through a design cycle. Engineers explore industrial design, designers gain some insight into engineering, and both groups can apply their skills to challenging problems. Frequent presentations, field trips, critiques, and labs. Preference given to seniors. Prerequisites: completion of engineering core.  Enrollment limited to 15 students.",https://docs.google.com/document/d/1v_D5ywkWtmT5KmdRiZSs9hnzmdKnZotgyFqrAvoKnT8/edit?usp=sharing,NULL,0
ENGN,1931D,S01,2019-Fall,15455,"Design of Mechanical Assemblies","An introduction to the design and development of mechanical assemblies suitable for production over a range of volumes, from prototypes to high volume manufacture.  The course is intended to present an overview of basic machine components and manufacturing processes from the perspective of a design engineer in a contemporary industrial setting.  The objective of which being to provide students the background necessary to create mechanical assemblies from blank-page concepts through to production ready designs.  Coursework will include both theoretical and experimental exercises as well as two group projects working on a mechanical assembly produced via high volume manufacture. Prerequisite: ENGN 0310, 1740. Enrollment limited to 20.",syllabi/nUlQhxbcWIItEXgZwW6i27m5gJCELuZfQq2NLbNy.pdf,syllabus_engn1931D_2019.pdf,1
ENGN,1931J,S01,2019-Fall,15456,"Social Impact of Emerging Technologies – The Role of Scientists and Engineers","The role of engineering sciences in an ever-changing technology-driven world. Students will develop basic working knowledge of selected contemporary technologies that help identify and forecast future prospects while discerning future disruptions. Emphasis on the importance of ethical and social responsibilities that technologists must shoulder in answering societal challenges and contributing to policy making and corporate leadership. How do we create beneficial technologies yet anticipate their potential social costs, such as workforce automation or overdependence on the internet?  Will we give up brains as our last private space? Who will control the data / technology ecosystem that influences our decisions?",syllabi/8yWfhS25OwkU2VHdgVzYlu2NlWOlKKOvJNmi0s6h.pdf,"ENGIN 193J Syllabus Fall 2019 - Nurmikko.pdf",1
ENGN,2010,S01,2019-Fall,15514,"Mathematical Methods in Engineering and Physics I","An introduction to methods of mathematical analysis in physical science and engineering. This course focuses on analytical techniques in mathematics. It includes series solution for differential equations, Fourier series and Fourier transform for solving partial differential equations, analytical maximum and minimum problems, calculus of variations and complex functions, and complex calculus.",syllabi/g3qSk2ScjIHf8zKFhZbuPEsRSjGWEgZmkSZsS2UL.pdf,ENGN2010_syllabus_F19_r1.pdf,1
ENGN,2110,S01,2019-Fall,15515,"Business Engineering Fundamentals I","The course examines core concepts in distinct areas through three modules:  (1) intellectual property and business law, (2) technical marketing and (3) finance.  All aspects of intellectual property will be treated, models on how to analyze markets will be discussed, culminating in a finance module which utilizes accounting fundamentals and models to perform financial analysis.",syllabi/yFTfIrwylCoNfDSTZc2V9m10Ps5O3FHcFpKt93Dz.docx,"ENGN 2110 Syllabus Fall 2019 v4.0.docx",1
ENGN,2150,S01,2019-Fall,15517,"Technology Entrepreneurship and Commercialization I","ENGN 2150 and the spring ENGN 2160 form a sequence that develops the skills for technology-based entrepreneurship. It teaches creation of viable high-growth-potential new ventures from emerging science and technology. It is from emerging S&T that a high percentage of new jobs are created, both by existing large companies and through the formation of new companies. You will examine S&T for new opportunities, create novel product or service concepts from these sources and determine whether these concepts truly represent new business opportunities. Pedagogy is a combination of lectures and "experiential learning", with work undertaken as a two-semester project. Enrollment limited to 30 graduate students in the IMEE program.",syllabi/Ubf75vchyrJdnUtYcfgTS5OuF0V8UXqStJoX9TAZ.pdf,"ENGN-2150 Fall 2019 Syllabus v01.pdf",1
ENGN,2530,S01,2019-Fall,15521,"Digital Signal Processing","An introduction to the basics of linear, shift invariant systems and signals and doing real processing of signal on a digital computer. Quantization and sampling issues are introduced. Discrete time and DFT properties, fast DFT algorithms, and spectral analysis are discussed. IIR and FIR digital filter design is a focus; stochastic and deterministic signals are introduced. MATLAB exercises are a significant part of the course.",syllabi/swnmOVF3OkDBgckdLGyWOC0dBgDCyFwaNG1GsRA7.docx,dsp2019_syllabus-plan_V1.docx,1
ENGN,2810,S01,2019-Fall,15523,"Fluid Mechanics I","Formulation of the basic conservation laws for a viscous, heat conducting, compressible fluid. Molecular basis for thermodynamic and transport properties. Kinematics of vorticity and its transport and diffusion. Introduction to potential flow theory. Viscous flow theory; the application of dimensional analysis and scaling to obtain low and high Reynolds number limits.",syllabi/zE8gs6skJkH71L8SKWkRoMRsgYciWpmjOb0vU9kT.pdf,"ENGN 2810 Syllabus.pdf",1
ENGN,2912B,S01,2019-Fall,15527,"Scientific Programming in C++","Introduction to the C++ language with examples from topics in numerical analysis, differential equations and finite elements. As a prerequisite, some programming knowledge, e.g., MATLAB projects. The course will cover the main C++ elements: data types; pointers; references; conditional expressions; streams; templates; Standard Template Library(STL); design and debugging techniques.",https://canvas.brown.edu/courses/1079705/assignments/syllabus,NULL,0
UNIV,1110,S01,2019-Fall,15528,"The Theory and Practice of Problem Solving and Research","What is a problem and how do you solve one? What relationship exists between problem-solving and teaching? This course is designed for STEM students who are teaching/will teach and are interested in improving their problem-solving and teaching. You will gain the skills that will aid you in your own learning, promote learning in others, improve communication and problem-solving capabilities, and prepare you to engage more deeply in diverse learning spaces. In the final weeks of the course you will apply course concepts to a Scholarship of Teaching and Learning project that focuses on improving/examining problem-solving and/or teaching in your field. S/NC",syllabi/C7pz2kBPDrxKmbENpfsZAqb5k0U1AaOhhs8HDLxr.pdf,"Fall 2019 Syllabus.pdf",1
ENGN,2340,S01,2019-Fall,17055,"Computational Methods in Structural Mechanics","Fundamentals of the finite element method of structural analysis. Nodal points, element design, and consistent formulation for assumed functions. Principle of virtual work, formulation of element stiffness and master stiffness matrices. Relation to variational and minimum principles. Linear elastic analysis for static problems; direct and iterative procedures. Nonlinear static analysis with piecewise linearization; elastic-plastic behavior, large geometry changes. Time dependent behavior.",syllabi/lu5rOb3mZ6cEt3dvTecoIpC7pJGBNZa6UWn03KxO.pdf,ENGN2340_Syllabus_19.pdf,1
ENGN,1931P,S01,2019-Fall,17056,"Fuels, Energy and the Environment","This course explores all energy resources, but focuses mostly on current “useful” energy sources and their potential future replacements (e.g., coal, petroleum, natural gas, shale gas). Environmental aspects of fuel processing are considered (mining, drilling, fracking). Current conversion technologies for delivering heat and power and the limits of power conversion are discussed. Conversion devices (e.g., engines, turbines, boilers, gasifiers) and their environmental footprints are considered. No carbon footprint power technologies are presented. Calculations of “carbon footprint” are illustrated. Examples of emissions control technologies including carbon capture and sequestration are offered. New technologies for energy conversion are discussed.",syllabi/gGGf6Qfqs5DXDWoDE64iyA39fZY439GtxTLz1eEQ.pdf,"ENGN 1931P Syllabus '19.pdf",1
ENGN,2520,S02,2019-Fall,17370,"Pattern Recognition and Machine Learning","This course covers fundamental topics in pattern recognition and machine learning.  We will consider applications in computer vision, signal processing, speech recognition and information retrieval.  Topics include: decision theory, parametric and non-parametric learning, dimensionality reduction, graphical models, exact and approximate inference, semi-supervised learning, generalization bounds and support vector machines.  Prerequisites: basic probability, linear algebra, calculus and some programming experience.",syllabi/nJpgRp90pkVUQyYRSM1USEYPexADefHBV073Okcb.pdf,syllabus.pdf,1
FREN,0100,S01,2019-Fall,15535,"Basic French","This is the first half of a two-semester course. Four meetings a week for oral practice. One hour of work outside of class is expected every day (grammar/writing, oral practice, reading). Enrollment limited to 15.",syllabi/XmfNg5VBGPObgYDt7bIsloAbsMalal2S1NObLWY9.docx,FR100_Fall19_Syllabus.docx,1
FREN,0300,S01,2019-Fall,15536,"Intermediate French I","A semi-intensive elementary review with emphasis on all four skills (listening, speaking, reading and writing). Class activities include drills, small group activities, and skits. Class materials include videos, a French film, short stories, and various other authentic documents.  Prerequisite: FREN 0200 or placement (Previous experience with French is required to take this class). Four meetings per week, plus a 50-minute conversation section with TAs.",syllabi/Hm3t9ftUTDUbUDV2YZAXipWTVwr6sFlD7IHyRDS1.docx,FR300_Fall19_Syllabus.docx,1
FREN,0400,S01,2019-Fall,15537,"Intermediate French II","Continuation of FREN 0300 but may be taken separately. A four-skill language course that stresses oral interaction in class (three meetings per week plus one 50-minute conversation section). Materials include audio activities, film, and a novel. Short compositions with systematic grammar practice.  Prerequisite: FREN 0300, FREN 0200 with permission, or placement.",syllabi/KoGlyAGfBBOjvyJOlVkBOPRZmdRDbDka8oMwkuNJ.docx,"400 syllabus F2019.docx",1
FREN,0500,S01,2019-Fall,15538,"Writing and Speaking French I","A four-skill language course that stresses oral interaction in class. Thematic units will focus on songs, poems, a short novel, a graphic novel, films and a longer novel. Activities include a creative project using Comic Life, and a systematic grammar review.  Prerequisite: FREN 0400, FREN 0200 with written permission, or placement.",syllabi/uspCIgDTNOeUbeclbUFTPEUd5wbohc2YYubFGUMP.pdf,FREN500-Fall19-CAB.pdf,1
FREN,0600,S01,2019-Fall,15540,"Writing and Speaking French II","Prerequisite for study in French-speaking countries. Class time is devoted mainly to conversation and discussion practice. Writing instruction and assignments focus on essays, commentaries, and to a lesser degree, on story writing. Apart from reading assignments for discussion (press articles and literary excerpts), students select two novels to read. Prerequisite: FREN 0500 or placement. Enrollment limited to 15.",syllabi/HFgFbt4ntST0IGtetdkBLDwWFP6Y9B29SMYUsFA9.pdf,FREN0600-Fall19-Syllabus-CAB.pdf,1
